fqn,type,name,params,return_type
com.corrodinggames.rts.appFramework.f,method,a,com.corrodinggames.rts.game.units.am,void
com.corrodinggames.rts.appFramework.f,method,a,"com.corrodinggames.rts.game.units.am, com.corrodinggames.rts.game.units.am, float, com.corrodinggames.rts.game.f, boolean",void
com.corrodinggames.rts.appFramework.f,method,a,"com.corrodinggames.rts.game.units.am, float, float",com.corrodinggames.rts.game.f
com.corrodinggames.rts.appFramework.f,method,a,"com.corrodinggames.rts.game.units.am, float, float, float",void
com.corrodinggames.rts.appFramework.f,method,a,"com.corrodinggames.rts.game.units.am, float, float, float, int",com.corrodinggames.rts.game.f
com.corrodinggames.rts.appFramework.f,method,a,com.corrodinggames.rts.gameFramework.j.as,void
com.corrodinggames.rts.appFramework.f,method,a,com.corrodinggames.rts.gameFramework.j.k,void
com.corrodinggames.rts.appFramework.f,method,a,com.corrodinggames.rts.gameFramework.l,boolean
com.corrodinggames.rts.appFramework.f,method,a,float,void
com.corrodinggames.rts.appFramework.f,method,a,"float, boolean",void
com.corrodinggames.rts.appFramework.f,method,a,"float, com.corrodinggames.rts.game.units.am, float",void
com.corrodinggames.rts.appFramework.f,method,a,"float, float, com.corrodinggames.rts.game.units.custom.h",void
com.corrodinggames.rts.appFramework.f,method,a,int,com.corrodinggames.rts.gameFramework.m.ag
com.corrodinggames.rts.appFramework.f,method,b,"com.corrodinggames.rts.game.units.am, float, float",void
com.corrodinggames.rts.appFramework.f,method,b,float,void
com.corrodinggames.rts.appFramework.f,method,c,float,boolean
com.corrodinggames.rts.appFramework.f,method,d,float,void
com.corrodinggames.rts.appFramework.f,method,e,float,void
com.corrodinggames.rts.appFramework.f,method,f,float,boolean
com.corrodinggames.rts.appFramework.g,field,A,,boolean
com.corrodinggames.rts.appFramework.g,field,B,,com.corrodinggames.rts.gameFramework.m.e
com.corrodinggames.rts.appFramework.g,field,C,,com.corrodinggames.rts.gameFramework.m.e
com.corrodinggames.rts.appFramework.g,field,D,,float
com.corrodinggames.rts.appFramework.g,field,E,,float
com.corrodinggames.rts.appFramework.g,field,F,,float
com.corrodinggames.rts.appFramework.g,field,G,,float
com.corrodinggames.rts.appFramework.g,field,H,,float
com.corrodinggames.rts.appFramework.g,field,I,,boolean
com.corrodinggames.rts.appFramework.g,field,J,,boolean
com.corrodinggames.rts.appFramework.g,field,K,,float
com.corrodinggames.rts.appFramework.g,field,L,,boolean
com.corrodinggames.rts.appFramework.g,field,M,,boolean
com.corrodinggames.rts.appFramework.g,field,N,,boolean
com.corrodinggames.rts.appFramework.g,field,O,,float
com.corrodinggames.rts.appFramework.g,field,P,,float
com.corrodinggames.rts.appFramework.g,field,Q,,float
com.corrodinggames.rts.appFramework.g,field,R,,float
com.corrodinggames.rts.appFramework.g,field,S,,float
com.corrodinggames.rts.appFramework.g,field,T,,boolean
com.corrodinggames.rts.appFramework.g,field,U,,boolean
com.corrodinggames.rts.appFramework.g,field,V,,boolean
com.corrodinggames.rts.appFramework.g,field,W,,boolean
com.corrodinggames.rts.appFramework.g,field,X,,boolean
com.corrodinggames.rts.appFramework.g,field,Y,,com.corrodinggames.rts.gameFramework.m.e
com.corrodinggames.rts.appFramework.g,field,Z,,com.corrodinggames.rts.gameFramework.m.e
com.corrodinggames.rts.appFramework.g,field,a,,com.corrodinggames.rts.game.g
com.corrodinggames.rts.appFramework.g,field,aA,,float
com.corrodinggames.rts.appFramework.g,field,aB,,float
com.corrodinggames.rts.appFramework.g,field,aC,,float
com.corrodinggames.rts.appFramework.g,field,aD,,com.corrodinggames.rts.game.units.custom.h
com.corrodinggames.rts.appFramework.g,field,aE,,int
com.corrodinggames.rts.appFramework.g,field,aF,,float
com.corrodinggames.rts.appFramework.g,field,aG,,float
com.corrodinggames.rts.appFramework.g,field,aH,,float
com.corrodinggames.rts.appFramework.g,field,aI,,boolean
com.corrodinggames.rts.appFramework.g,field,aJ,,boolean
com.corrodinggames.rts.appFramework.g,field,aK,,float
com.corrodinggames.rts.appFramework.g,field,aL,,float
com.corrodinggames.rts.appFramework.g,field,aM,,float
com.corrodinggames.rts.appFramework.g,field,aN,,boolean
com.corrodinggames.rts.appFramework.g,field,aO,,boolean
com.corrodinggames.rts.appFramework.g,field,aP,,float
com.corrodinggames.rts.appFramework.g,field,aQ,,float
com.corrodinggames.rts.appFramework.g,field,aR,,float
com.corrodinggames.rts.appFramework.g,field,aS,,float
com.corrodinggames.rts.appFramework.g,field,aT,,float
com.corrodinggames.rts.appFramework.g,field,aU,,float
com.corrodinggames.rts.appFramework.g,field,aV,,float
com.corrodinggames.rts.appFramework.g,field,aW,,float
com.corrodinggames.rts.appFramework.g,field,aX,,com.corrodinggames.rts.game.units.custom.z
com.corrodinggames.rts.appFramework.g,field,aY,,com.corrodinggames.rts.game.units.custom.z
com.corrodinggames.rts.appFramework.g,field,aZ,,com.corrodinggames.rts.game.units.custom.bp
com.corrodinggames.rts.appFramework.g,field,aa,,boolean
com.corrodinggames.rts.appFramework.g,field,ab,,com.corrodinggames.rts.gameFramework.m.e
com.corrodinggames.rts.appFramework.g,field,ac,,boolean
com.corrodinggames.rts.appFramework.g,field,ad,,float
com.corrodinggames.rts.appFramework.g,field,ae,,boolean
com.corrodinggames.rts.appFramework.g,field,af,,boolean
com.corrodinggames.rts.appFramework.g,field,ag,,float
com.corrodinggames.rts.appFramework.g,field,ah,,com.corrodinggames.rts.game.units.custom.z
com.corrodinggames.rts.appFramework.g,field,ai,,com.corrodinggames.rts.game.units.custom.z
com.corrodinggames.rts.appFramework.g,field,aj,,com.corrodinggames.rts.game.units.custom.bi
com.corrodinggames.rts.appFramework.g,field,ak,,com.corrodinggames.rts.game.units.custom.bi
com.corrodinggames.rts.appFramework.g,field,al,,com.corrodinggames.rts.game.units.custom.bi
com.corrodinggames.rts.appFramework.g,field,am,,float
com.corrodinggames.rts.appFramework.g,field,an,,float
com.corrodinggames.rts.appFramework.g,field,ao,,int
com.corrodinggames.rts.appFramework.g,field,ap,,float
com.corrodinggames.rts.appFramework.g,field,aq,,boolean
com.corrodinggames.rts.appFramework.g,field,ar,,boolean
com.corrodinggames.rts.appFramework.g,field,as,,float
com.corrodinggames.rts.appFramework.g,field,at,,float
com.corrodinggames.rts.appFramework.g,field,au,,float
com.corrodinggames.rts.appFramework.g,field,av,,float
com.corrodinggames.rts.appFramework.g,field,aw,,boolean
com.corrodinggames.rts.appFramework.g,field,ax,,float
com.corrodinggames.rts.appFramework.g,field,ay,,float
com.corrodinggames.rts.appFramework.g,field,az,,boolean
com.corrodinggames.rts.appFramework.g,field,b,,int
com.corrodinggames.rts.appFramework.g,field,ba,,int
com.corrodinggames.rts.appFramework.g,field,bb,,boolean
com.corrodinggames.rts.appFramework.g,field,bc,,boolean
com.corrodinggames.rts.appFramework.g,field,bd,,com.corrodinggames.rts.game.units.custom.h
com.corrodinggames.rts.appFramework.g,field,be,,com.corrodinggames.rts.gameFramework.utility.m
com.corrodinggames.rts.appFramework.g,field,bf,,com.corrodinggames.rts.gameFramework.utility.m
com.corrodinggames.rts.appFramework.g,field,bg,,com.corrodinggames.rts.gameFramework.utility.m
com.corrodinggames.rts.appFramework.g,field,g,,boolean
com.corrodinggames.rts.appFramework.g,field,h,,boolean
com.corrodinggames.rts.appFramework.g,field,i,,int
com.corrodinggames.rts.appFramework.g,field,j,,float
com.corrodinggames.rts.appFramework.g,field,k,,boolean
com.corrodinggames.rts.appFramework.g,field,l,,boolean
com.corrodinggames.rts.appFramework.g,field,m,,boolean
com.corrodinggames.rts.appFramework.g,field,n,,boolean
com.corrodinggames.rts.appFramework.g,field,o,,float
com.corrodinggames.rts.appFramework.g,field,p,,boolean
com.corrodinggames.rts.appFramework.g,field,q,,boolean
com.corrodinggames.rts.appFramework.g,field,r,,boolean
com.corrodinggames.rts.appFramework.g,field,s,,boolean
com.corrodinggames.rts.appFramework.g,field,t,,boolean
com.corrodinggames.rts.appFramework.g,field,u,,float
com.corrodinggames.rts.appFramework.g,field,v,,float
com.corrodinggames.rts.appFramework.g,field,w,,float
com.corrodinggames.rts.appFramework.g,field,x,,short
com.corrodinggames.rts.appFramework.g,field,y,,short
com.corrodinggames.rts.appFramework.g,field,z,,short
com.corrodinggames.rts.appFramework.g,method,a,"com.corrodinggames.rts.game.g, com.corrodinggames.rts.gameFramework.j.as",void
com.corrodinggames.rts.appFramework.g,method,a,com.corrodinggames.rts.game.units.am,com.corrodinggames.rts.game.units.custom.z
com.corrodinggames.rts.appFramework.g,method,a,"com.corrodinggames.rts.game.units.am, float, boolean",float
com.corrodinggames.rts.appFramework.g,method,a,com.corrodinggames.rts.gameFramework.j.k,com.corrodinggames.rts.game.g
com.corrodinggames.rts.appFramework.h,field,c,,float
com.corrodinggames.rts.appFramework.h,field,d,,float
com.corrodinggames.rts.appFramework.h,field,e,,com.corrodinggames.rts.game.units.custom.d.b
com.corrodinggames.rts.appFramework.h,field,f,,com.corrodinggames.rts.game.units.custom.d.b
com.corrodinggames.rts.appFramework.h,field,g,,com.corrodinggames.rts.game.units.custom.z
com.corrodinggames.rts.appFramework.h,method,a,com.corrodinggames.rts.game.units.am,boolean
com.corrodinggames.rts.appFramework.i,field,A,,android.graphics.Paint
com.corrodinggames.rts.appFramework.i,field,B,,com.corrodinggames.rts.gameFramework.bf
com.corrodinggames.rts.appFramework.i,field,C,,com.corrodinggames.rts.gameFramework.be
com.corrodinggames.rts.appFramework.i,field,D,,com.corrodinggames.rts.gameFramework.d.b
com.corrodinggames.rts.appFramework.i,field,H,,float
com.corrodinggames.rts.appFramework.i,field,I,,float
com.corrodinggames.rts.appFramework.i,field,J,,float
com.corrodinggames.rts.appFramework.i,field,U,,com.corrodinggames.rts.gameFramework.m.e
com.corrodinggames.rts.appFramework.i,field,V,,com.corrodinggames.rts.gameFramework.m.e
com.corrodinggames.rts.appFramework.i,field,Z,,java.util.ArrayList
com.corrodinggames.rts.appFramework.i,field,a,,java.lang.String
com.corrodinggames.rts.appFramework.i,field,aa,,java.util.ArrayList
com.corrodinggames.rts.appFramework.i,field,b,,boolean
com.corrodinggames.rts.appFramework.i,field,e,,float
com.corrodinggames.rts.appFramework.i,field,f,,java.lang.String
com.corrodinggames.rts.appFramework.i,field,i,,boolean
com.corrodinggames.rts.appFramework.i,field,j,,int
com.corrodinggames.rts.appFramework.i,field,k,,java.util.concurrent.ConcurrentLinkedQueue
com.corrodinggames.rts.appFramework.i,field,u,,java.lang.String
com.corrodinggames.rts.appFramework.i,field,w,,java.util.ArrayList
com.corrodinggames.rts.appFramework.i,method,a,"android.app.Activity, com.corrodinggames.rts.appFramework.f, boolean",void
com.corrodinggames.rts.appFramework.i,method,a,android.content.Context,void
com.corrodinggames.rts.appFramework.i,method,a,boolean,boolean
com.corrodinggames.rts.appFramework.i,method,a,"boolean, boolean, com.corrodinggames.rts.gameFramework.s",void
com.corrodinggames.rts.appFramework.i,method,a,"boolean, com.corrodinggames.rts.gameFramework.s",void
com.corrodinggames.rts.appFramework.i,method,a,com.corrodinggames.rts.game.j,void
com.corrodinggames.rts.appFramework.i,method,a,com.corrodinggames.rts.game.n,com.corrodinggames.rts.game.units.am
com.corrodinggames.rts.appFramework.i,method,a,"com.corrodinggames.rts.gameFramework.m.l, float",void
com.corrodinggames.rts.appFramework.i,method,a,float,void
com.corrodinggames.rts.appFramework.i,method,a,"float, float, float, float",boolean
com.corrodinggames.rts.appFramework.i,method,a,"float, int",void
com.corrodinggames.rts.appFramework.i,method,a,"int, int",void
com.corrodinggames.rts.appFramework.i,method,a,"int, int, float",void
com.corrodinggames.rts.appFramework.i,method,aG,,void
com.corrodinggames.rts.appFramework.i,method,b,boolean,void
com.corrodinggames.rts.appFramework.i,method,b,com.corrodinggames.rts.game.j,void
com.corrodinggames.rts.appFramework.i,method,b,"com.corrodinggames.rts.gameFramework.m.l, float",void
com.corrodinggames.rts.appFramework.i,method,b,float,void
com.corrodinggames.rts.appFramework.i,method,b,"float, int",void
com.corrodinggames.rts.appFramework.i,method,b,"int, int",void
com.corrodinggames.rts.appFramework.i,method,c,,boolean
com.corrodinggames.rts.appFramework.i,method,c,boolean,int
com.corrodinggames.rts.appFramework.i,method,c,"com.corrodinggames.rts.gameFramework.m.l, float",void
com.corrodinggames.rts.appFramework.i,method,c,float,void
com.corrodinggames.rts.appFramework.i,method,d,"com.corrodinggames.rts.gameFramework.m.l, float",void
com.corrodinggames.rts.appFramework.i,method,d,float,void
com.corrodinggames.rts.appFramework.i,method,h,,void
com.corrodinggames.rts.appFramework.i,method,i,,boolean
com.corrodinggames.rts.appFramework.i,method,j,,boolean
com.corrodinggames.rts.appFramework.i,method,k,,void
com.corrodinggames.rts.appFramework.i,method,l,,java.lang.String
com.corrodinggames.rts.appFramework.i,method,m,,java.lang.String
com.corrodinggames.rts.appFramework.i,method,n,,boolean
com.corrodinggames.rts.appFramework.i,method,o,,java.lang.String
com.corrodinggames.rts.appFramework.i,method,p,,boolean
com.corrodinggames.rts.appFramework.i,method,q,,boolean
com.corrodinggames.rts.appFramework.i,method,r,,java.lang.String
com.corrodinggames.rts.appFramework.i,method,s,,void
com.corrodinggames.rts.appFramework.i,method,t,,java.lang.String
com.corrodinggames.rts.appFramework.i,method,u,,java.lang.String
com.corrodinggames.rts.appFramework.i,method,v,,java.lang.String
com.corrodinggames.rts.appFramework.i,method,w,,void
com.corrodinggames.rts.appFramework.i,method,x,,void
com.corrodinggames.rts.appFramework.i,method,y,,com.corrodinggames.rts.game.units.am
com.corrodinggames.rts.appFramework.i,method,z,,int
com.corrodinggames.rts.appFramework.j,field,a,,com.corrodinggames.rts.gameFramework.m.e
com.corrodinggames.rts.appFramework.j,method,a,,boolean
com.corrodinggames.rts.appFramework.j,method,a,com.corrodinggames.rts.gameFramework.m.y,void
com.corrodinggames.rts.appFramework.j,method,a,"com.corrodinggames.rts.gameFramework.m.y, int, int, int",void
com.corrodinggames.rts.appFramework.k,field,b,,int
com.corrodinggames.rts.appFramework.k,field,c,,com.corrodinggames.rts.game.i
com.corrodinggames.rts.appFramework.k,method,run,,void
com.corrodinggames.rts.appFramework.l,method,a,"com.corrodinggames.rts.game.units.y, int",void
com.corrodinggames.rts.appFramework.l,method,a,com.corrodinggames.rts.gameFramework.j.as,void
com.corrodinggames.rts.appFramework.l,method,a,com.corrodinggames.rts.gameFramework.j.k,void
com.corrodinggames.rts.appFramework.l,method,a,com.corrodinggames.rts.gameFramework.l,boolean
com.corrodinggames.rts.appFramework.l,method,a,"com.corrodinggames.rts.gameFramework.m.y, int, int, float",void
com.corrodinggames.rts.appFramework.l,method,a,float,void
com.corrodinggames.rts.appFramework.l,method,a,"float, boolean",void
com.corrodinggames.rts.appFramework.l,method,a,"float, float",void
com.corrodinggames.rts.appFramework.l,method,a,"float, float, com.corrodinggames.rts.game.m",void
com.corrodinggames.rts.appFramework.l,method,b,,void
com.corrodinggames.rts.appFramework.l,method,b,"float, float, com.corrodinggames.rts.game.m",boolean
com.corrodinggames.rts.appFramework.l,method,c,,android.graphics.RectF
com.corrodinggames.rts.appFramework.l,method,c,float,boolean
com.corrodinggames.rts.appFramework.l,method,d,,void
com.corrodinggames.rts.appFramework.l,method,d,float,void
com.corrodinggames.rts.appFramework.l,method,e,float,void
com.corrodinggames.rts.appFramework.l,method,f,float,boolean
com.corrodinggames.rts.appFramework.m,method,valueOf,java.lang.String,com.corrodinggames.rts.game.m
com.corrodinggames.rts.appFramework.m,method,values,,com.corrodinggames.rts.game.m[]
com.corrodinggames.rts.appFramework.n,field,A,,java.lang.Integer
com.corrodinggames.rts.appFramework.n,field,B,,java.lang.Integer
com.corrodinggames.rts.appFramework.n,field,C,,java.lang.Integer
com.corrodinggames.rts.appFramework.n,field,D,,int
com.corrodinggames.rts.appFramework.n,field,E,,boolean
com.corrodinggames.rts.appFramework.n,field,F,,boolean
com.corrodinggames.rts.appFramework.n,field,G,,boolean
com.corrodinggames.rts.appFramework.n,field,H,,boolean
com.corrodinggames.rts.appFramework.n,field,I,,boolean
com.corrodinggames.rts.appFramework.n,field,J,,boolean
com.corrodinggames.rts.appFramework.n,field,K,,java.lang.Object
com.corrodinggames.rts.appFramework.n,field,L,,int
com.corrodinggames.rts.appFramework.n,field,M,,int
com.corrodinggames.rts.appFramework.n,field,N,,byte[][]
com.corrodinggames.rts.appFramework.n,field,O,,java.lang.String
com.corrodinggames.rts.appFramework.n,field,P,,java.lang.String
com.corrodinggames.rts.appFramework.n,field,Q,,int
com.corrodinggames.rts.appFramework.n,field,R,,int
com.corrodinggames.rts.appFramework.n,field,S,,boolean
com.corrodinggames.rts.appFramework.n,field,T,,com.corrodinggames.rts.game.s
com.corrodinggames.rts.appFramework.n,field,U,,boolean
com.corrodinggames.rts.appFramework.n,field,V,,byte
com.corrodinggames.rts.appFramework.n,field,W,,int
com.corrodinggames.rts.appFramework.n,field,X,,long
com.corrodinggames.rts.appFramework.n,field,Y,,long
com.corrodinggames.rts.appFramework.n,field,Z,,int
com.corrodinggames.rts.appFramework.n,field,a,,com.corrodinggames.rts.gameFramework.utility.m
com.corrodinggames.rts.appFramework.n,field,aa,,boolean
com.corrodinggames.rts.appFramework.n,field,ab,,boolean
com.corrodinggames.rts.appFramework.n,field,ac,,int
com.corrodinggames.rts.appFramework.n,field,ae,,android.graphics.Paint
com.corrodinggames.rts.appFramework.n,field,af,,android.graphics.Paint
com.corrodinggames.rts.appFramework.n,field,ag,,int[]
com.corrodinggames.rts.appFramework.n,field,ah,,java.lang.String[]
com.corrodinggames.rts.appFramework.n,field,aj,,int
com.corrodinggames.rts.appFramework.n,field,am,,com.corrodinggames.rts.game.units.custom.e.c
com.corrodinggames.rts.appFramework.n,field,an,,float
com.corrodinggames.rts.appFramework.n,field,ao,,float
com.corrodinggames.rts.appFramework.n,field,ap,,float
com.corrodinggames.rts.appFramework.n,field,as,,com.corrodinggames.rts.game.n[]
com.corrodinggames.rts.appFramework.n,field,at,,boolean
com.corrodinggames.rts.appFramework.n,field,au,,int
com.corrodinggames.rts.appFramework.n,field,av,,int
com.corrodinggames.rts.appFramework.n,field,b,,com.corrodinggames.rts.game.n[]
com.corrodinggames.rts.appFramework.n,field,d,,int
com.corrodinggames.rts.appFramework.n,field,l,,java.lang.String
com.corrodinggames.rts.appFramework.n,field,m,,boolean
com.corrodinggames.rts.appFramework.n,field,n,,boolean
com.corrodinggames.rts.appFramework.n,field,o,,double
com.corrodinggames.rts.appFramework.n,field,p,,double
com.corrodinggames.rts.appFramework.n,field,q,,int
com.corrodinggames.rts.appFramework.n,field,r,,int
com.corrodinggames.rts.appFramework.n,field,s,,com.corrodinggames.rts.game.units.y
com.corrodinggames.rts.appFramework.n,field,t,,com.corrodinggames.rts.game.units.y
com.corrodinggames.rts.appFramework.n,field,u,,boolean
com.corrodinggames.rts.appFramework.n,field,v,,java.lang.String
com.corrodinggames.rts.appFramework.n,field,w,,boolean
com.corrodinggames.rts.appFramework.n,field,x,,int
com.corrodinggames.rts.appFramework.n,field,y,,boolean
com.corrodinggames.rts.appFramework.n,field,z,,java.lang.Integer
com.corrodinggames.rts.appFramework.n,method,A,,int
com.corrodinggames.rts.appFramework.n,method,B,,boolean
com.corrodinggames.rts.appFramework.n,method,C,,int
com.corrodinggames.rts.appFramework.n,method,D,,float
com.corrodinggames.rts.appFramework.n,method,E,,float
com.corrodinggames.rts.appFramework.n,method,F,,void
com.corrodinggames.rts.appFramework.n,method,G,,int
com.corrodinggames.rts.appFramework.n,method,H,,int
com.corrodinggames.rts.appFramework.n,method,I,,void
com.corrodinggames.rts.appFramework.n,method,J,,void
com.corrodinggames.rts.appFramework.n,method,K,,int
com.corrodinggames.rts.appFramework.n,method,L,,void
com.corrodinggames.rts.appFramework.n,method,M,,int
com.corrodinggames.rts.appFramework.n,method,N,,java.lang.String
com.corrodinggames.rts.appFramework.n,method,O,,void
com.corrodinggames.rts.appFramework.n,method,P,,void
com.corrodinggames.rts.appFramework.n,method,Q,,void
com.corrodinggames.rts.appFramework.n,method,R,,int
com.corrodinggames.rts.appFramework.n,method,S,,int
com.corrodinggames.rts.appFramework.n,method,T,,void
com.corrodinggames.rts.appFramework.n,method,U,,com.corrodinggames.rts.game.units.custom.h
com.corrodinggames.rts.appFramework.n,method,V,,com.corrodinggames.rts.game.units.custom.e.f
com.corrodinggames.rts.appFramework.n,method,W,,void
com.corrodinggames.rts.appFramework.n,method,X,,void
com.corrodinggames.rts.appFramework.n,method,Y,,void
com.corrodinggames.rts.appFramework.n,method,Z,,void
com.corrodinggames.rts.appFramework.n,method,a,boolean,java.util.ArrayList
com.corrodinggames.rts.appFramework.n,method,a,"boolean, boolean",int
